id,Machine failure,prob
211445,0,0.0091
211446,0,0.0012
211447,1,0.9746
211448,0,0.003
211449,0,0.0014
211450,0,0.0117
211451,0,0.0016
211452,0,0.0035
211453,0,0.002
211454,0,0.0017
211455,0,0.0016
211456,0,0.0013
211457,0,0.0034
211458,0,0.0018
211459,0,0.0017
211460,0,0.0014
211461,0,0.009
211462,0,0.0017
211463,0,0.0023
211464,0,0.0014
211465,0,0.0044
211466,0,0.0026
211467,0,0.0033
211468,0,0.0027
211469,0,0.0036
211470,0,0.0029
211471,0,0.0008
211472,0,0.0028
211473,0,0.0056
211474,0,0.0013
211475,0,0.0099
211476,0,0.0015
211477,0,0.0017
211478,0,0.0008
211479,0,0.0013
211480,0,0.0054
211481,0,0.0019
211482,0,0.002
211483,0,0.0236
211484,0,0.0009
211485,0,0.0094
211486,0,0.0051
211487,0,0.0042
211488,0,0.0048
211489,0,0.0055
211490,0,0.0011
211491,0,0.0043
211492,0,0.0036
211493,0,0.001
211494,0,0.0043
211495,0,0.0059
211496,0,0.0006
211497,0,0.0016
211498,0,0.0018
211499,0,0.0019
211500,0,0.0016
211501,0,0.0016
211502,0,0.0035
211503,0,0.0013
211504,0,0.006
211505,0,0.0032
211506,0,0.0005
211507,0,0.0042
211508,0,0.0011
211509,0,0.0015
211510,0,0.001
211511,0,0.0015
211512,0,0.004
211513,0,0.0042
211514,0,0.0016
211515,0,0.0027
211516,0,0.0005
211517,0,0.0036
211518,0,0.0038
211519,0,0.0005
211520,0,0.008
211521,0,0.0021
211522,0,0.0054
211523,0,0.0027
211524,0,0.0067
211525,0,0.0052
211526,0,0.0007
211527,0,0.0015
211528,0,0.0172
211529,0,0.0008
211530,0,0.0005
211531,0,0.0022
211532,0,0.0141
211533,0,0.0007
211534,0,0.0024
211535,0,0.0064
211536,0,0.0025
211537,0,0.0024
211538,0,0.0043
211539,0,0.0004
211540,0,0.008
211541,0,0.0022
211542,0,0.0008
211543,0,0.0009
211544,0,0.0032
211545,0,0.0022
211546,0,0.0022
211547,0,0.0076
211548,0,0.0011
211549,0,0.0105
211550,0,0.006
211551,0,0.0034
211552,1,0.9997
211553,0,0.0065
211554,0,0.0018
211555,0,0.0024
211556,0,0.0067
211557,0,0.0085
211558,0,0.002
211559,0,0.0019
211560,0,0.001
211561,0,0.0009
211562,0,0.0024
211563,0,0.0117
211564,0,0.0049
211565,0,0.003
211566,0,0.0028
211567,0,0.0026
211568,0,0.0012
211569,0,0.0024
211570,0,0.0004
211571,0,0.0008
211572,0,0.0159
211573,0,0.0022
211574,0,0.0032
211575,0,0.0033
211576,0,0.0004
211577,0,0.0048
211578,0,0.0013
211579,0,0.002
211580,0,0.0045
211581,0,0.0031
211582,0,0.0013
211583,0,0.0028
211584,0,0.0008
211585,0,0.0196
211586,0,0.0023
211587,0,0.0015
211588,0,0.0017
211589,0,0.0029
211590,0,0.0032
211591,0,0.0019
211592,0,0.0027
211593,0,0.0011
211594,0,0.0023
211595,0,0.0124
211596,0,0.0038
211597,0,0.0085
211598,0,0.0011
211599,0,0.0015
211600,0,0.0049
211601,0,0.0093
211602,0,0.0008
211603,0,0.0005
211604,0,0.0114
211605,0,0.007
211606,0,0.0043
211607,0,0.0055
211608,0,0.002
211609,0,0.0066
211610,0,0.0043
211611,0,0.0017
211612,0,0.0048
211613,0,0.0013
211614,0,0.0015
211615,0,0.0007
211616,0,0.0076
211617,0,0.0008
211618,0,0.006
211619,0,0.0018
211620,0,0.0072
211621,0,0.0018
211622,0,0.0019
211623,0,0.0017
211624,0,0.0188
211625,0,0.0015
211626,0,0.0044
211627,0,0.0062
211628,0,0.001
211629,0,0.0029
211630,0,0.0035
211631,0,0.0008
211632,0,0.0028
211633,0,0.001
211634,0,0.0076
211635,0,0.0014
211636,0,0.0015
211637,0,0.0028
211638,0,0.0018
211639,0,0.0049
211640,0,0.0012
211641,0,0.0014
211642,0,0.0027
211643,0,0.0009
211644,0,0.0031
211645,0,0.0018
211646,0,0.0028
211647,0,0.0007
211648,0,0.0007
211649,0,0.0014
211650,0,0.0039
211651,0,0.0005
211652,0,0.0018
211653,0,0.0014
211654,0,0.0026
211655,0,0.0015
211656,0,0.0069
211657,0,0.004
211658,0,0.0147
211659,0,0.0028
211660,0,0.0101
211661,0,0.0028
211662,0,0.0016
211663,0,0.0098
211664,0,0.0019
211665,0,0.0055
211666,0,0.0007
211667,0,0.0062
211668,0,0.0073
211669,0,0.0015
211670,0,0.0013
211671,0,0.003
211672,0,0.0019
211673,0,0.0059
211674,0,0.0054
211675,0,0.0139
211676,0,0.0069
211677,0,0.0027
211678,0,0.0098
211679,0,0.0024
211680,0,0.0016
211681,0,0.0019
211682,0,0.003
211683,0,0.0005
211684,0,0.0009
211685,0,0.0043
211686,0,0.0301
211687,0,0.0016
211688,0,0.0033
211689,0,0.002
211690,0,0.0036
211691,0,0.0014
211692,0,0.0038
211693,0,0.0019
211694,0,0.0055
211695,0,0.0058
211696,0,0.0018
211697,0,0.0022
211698,0,0.0014
211699,0,0.0016
211700,0,0.0019
211701,0,0.003
211702,0,0.002
211703,0,0.0033
211704,0,0.0031
211705,0,0.0034
211706,0,0.0021
211707,0,0.0136
211708,0,0.0066
211709,0,0.0014
211710,0,0.0033
211711,0,0.0016
211712,0,0.0013
211713,0,0.0017
211714,0,0.0042
211715,0,0.0028
211716,0,0.0043
211717,0,0.0017
211718,0,0.0022
211719,0,0.0018
211720,0,0.001
211721,0,0.0023
211722,0,0.0025
211723,0,0.0021
211724,0,0.0028
211725,0,0.0016
211726,0,0.0042
211727,0,0.0048
211728,0,0.0073
211729,0,0.0087
211730,0,0.0024
211731,0,0.0029
211732,0,0.0008
211733,0,0.0017
211734,0,0.0014
211735,0,0.0154
211736,0,0.0027
211737,0,0.0178
211738,0,0.0024
211739,0,0.0044
211740,0,0.0036
211741,0,0.0048
211742,0,0.002
211743,0,0.0063
211744,0,0.0019
211745,0,0.0062
211746,0,0.0173
211747,0,0.0077
211748,0,0.0025
211749,0,0.0029
211750,0,0.0091
211751,0,0.0026
211752,0,0.005
211753,0,0.0009
211754,0,0.0048
211755,0,0.0036
211756,0,0.0061
211757,0,0.0012
211758,0,0.0038
211759,0,0.0029
211760,0,0.0008
211761,0,0.003
211762,0,0.0021
211763,0,0.0012
211764,0,0.0009
211765,0,0.0034
211766,0,0.0015
211767,0,0.0023
211768,0,0.0029
211769,0,0.0062
211770,0,0.0042
211771,0,0.0029
211772,0,0.0018
211773,0,0.0014
211774,0,0.0047
211775,0,0.0104
211776,0,0.0035
211777,0,0.0018
211778,0,0.0028
211779,0,0.0011
211780,0,0.001
211781,0,0.0006
211782,0,0.0029
211783,0,0.0017
211784,0,0.0015
211785,0,0.0108
211786,1,0.9996
211787,0,0.001
211788,0,0.0057
211789,0,0.0172
211790,0,0.0074
211791,0,0.0045
211792,0,0.0014
211793,0,0.0071
211794,0,0.0364
211795,0,0.0024
211796,0,0.0017
211797,0,0.0021
211798,0,0.0005
211799,0,0.0033
211800,0,0.0062
211801,0,0.0004
211802,0,0.0031
211803,0,0.0041
211804,0,0.0038
211805,0,0.0016
211806,0,0.0009
211807,0,0.0005
211808,0,0.0033
211809,0,0.0017
211810,0,0.0108
211811,0,0.0048
211812,0,0.0034
211813,0,0.0005
211814,0,0.0015
211815,0,0.0034
211816,0,0.0054
211817,0,0.0142
211818,0,0.01
211819,0,0.0041
211820,0,0.0008
211821,0,0.0031
211822,0,0.0036
211823,0,0.0011
211824,0,0.0021
211825,0,0.0007
211826,0,0.0009
211827,0,0.0038
211828,1,0.9965
211829,0,0.0046
211830,0,0.0126
211831,0,0.0051
211832,0,0.0007
211833,0,0.003
211834,0,0.0041
211835,0,0.0153
211836,0,0.0018
211837,0,0.0019
211838,0,0.0012
211839,0,0.0024
211840,0,0.0025
211841,0,0.0013
211842,0,0.0026
211843,0,0.0022
211844,0,0.0039
211845,0,0.0588
211846,1,0.9917
211847,0,0.0057
211848,0,0.0024
211849,0,0.0008
211850,0,0.0053
211851,0,0.0103
211852,0,0.0024
211853,0,0.0013
211854,0,0.0008
211855,0,0.0006
211856,0,0.0003
211857,0,0.0053
211858,0,0.0188
211859,0,0.0013
211860,0,0.0013
211861,0,0.0041
211862,0,0.0008
211863,1,0.9998
211864,0,0.0006
211865,0,0.0118
211866,0,0.0008
211867,0,0.0017
211868,0,0.001
211869,0,0.0062
211870,0,0.0093
211871,0,0.0011
211872,0,0.0024
211873,0,0.002
211874,0,0.0015
211875,0,0.0033
211876,0,0.0044
211877,0,0.0031
211878,0,0.0015
211879,0,0.0028
211880,0,0.0061
211881,0,0.0055
211882,0,0.0023
211883,0,0.0013
211884,0,0.0008
211885,0,0.0031
211886,0,0.0006
211887,0,0.0146
211888,0,0.0091
211889,0,0.0016
211890,0,0.0074
211891,0,0.0014
211892,0,0.0032
211893,0,0.0049
211894,0,0.0037
211895,0,0.0017
211896,0,0.0018
211897,0,0.0059
211898,0,0.0007
211899,0,0.0024
211900,0,0.0013
211901,0,0.0019
211902,0,0.0021
211903,0,0.003
211904,0,0.0019
211905,0,0.0006
211906,0,0.002
211907,0,0.001
211908,0,0.0053
211909,0,0.0013
211910,0,0.0008
211911,0,0.0059
211912,0,0.0004
211913,0,0.0052
211914,0,0.0064
211915,0,0.0021
211916,0,0.0034
211917,0,0.0011
211918,0,0.0011
211919,0,0.0011
211920,0,0.0054
211921,0,0.0265
211922,0,0.001
211923,0,0.0015
211924,0,0.0061
211925,0,0.0052
211926,0,0.0008
211927,0,0.0019
211928,0,0.0017
211929,0,0.0019
211930,0,0.0041
211931,0,0.0008
211932,0,0.0019
211933,0,0.0086
211934,0,0.0017
211935,0,0.0021
211936,0,0.0013
211937,0,0.0016
211938,0,0.0079
211939,0,0.0127
211940,0,0.0012
211941,0,0.0047
211942,0,0.0129
211943,0,0.0036
211944,0,0.0025
211945,0,0.0028
211946,0,0.0025
211947,0,0.0074
211948,0,0.0038
211949,1,0.9973
211950,0,0.0015
211951,0,0.002
211952,0,0.002
211953,0,0.0017
211954,0,0.0034
211955,0,0.002
211956,0,0.0006
211957,0,0.0058
211958,0,0.0028
211959,0,0.0041
211960,0,0.0036
211961,0,0.0001
211962,0,0.0015
211963,0,0.0014
211964,0,0.006
211965,0,0.003
211966,0,0.0146
211967,0,0.0026
211968,0,0.0012
211969,0,0.002
211970,0,0.001
211971,0,0.0093
211972,0,0.0035
211973,0,0.0011
211974,0,0.0141
211975,0,0.0048
211976,0,0.0085
211977,0,0.0014
211978,0,0.0013
211979,0,0.0043
211980,0,0.0015
211981,0,0.002
211982,0,0.0036
211983,0,0.0008
211984,0,0.0037
211985,0,0.0055
211986,0,0.0064
211987,0,0.0048
211988,0,0.0019
211989,0,0.0022
211990,0,0.0031
211991,0,0.0011
211992,0,0.0009
211993,0,0.0033
211994,0,0.0022
211995,0,0.0013
211996,0,0.0024
211997,0,0.0069
211998,0,0.0037
211999,0,0.0006
212000,0,0.0021
212001,0,0.0022
212002,0,0.0012
212003,0,0.0087
212004,0,0.0007
212005,0,0.003
212006,0,0.0012
212007,0,0.0003
212008,0,0.002
212009,0,0.0009
212010,0,0.0016
212011,0,0.0027
212012,0,0.0029
212013,0,0.0029
212014,0,0.0049
212015,0,0.0013
212016,0,0.0021
212017,0,0.0006
212018,0,0.004
212019,0,0.0009
212020,1,0.9962
212021,0,0.0024
212022,0,0.0033
212023,0,0.0014
212024,0,0.0016
212025,0,0.0013
212026,0,0.0056
212027,0,0.006
212028,0,0.0066
212029,0,0.0011
212030,0,0.0015
212031,0,0.0011
212032,0,0.0012
212033,0,0.0037
212034,0,0.0008
212035,0,0.0014
212036,0,0.0042
212037,0,0.0062
212038,0,0.003
212039,0,0.0057
212040,0,0.0141
212041,0,0.0046
212042,0,0.001
212043,0,0.0045
212044,0,0.0053
212045,0,0.0011
212046,0,0.0038
212047,0,0.0052
212048,0,0.0026
212049,0,0.0012
212050,0,0.0008
212051,0,0.0006
212052,0,0.0033
212053,0,0.0026
212054,0,0.0008
212055,0,0.0114
212056,0,0.0075
212057,0,0.0027
212058,0,0.0023
212059,0,0.0011
212060,0,0.0043
212061,0,0.0046
212062,0,0.0085
212063,0,0.0015
212064,0,0.0044
212065,0,0.0013
212066,0,0.0152
212067,0,0.0237
212068,0,0.0046
212069,0,0.0117
212070,0,0.0034
212071,0,0.0013
212072,0,0.0026
212073,0,0.0026
212074,0,0.0009
212075,0,0.0005
212076,0,0.0031
212077,0,0.0361
212078,0,0.0015
212079,0,0.0085
212080,0,0.0082
212081,0,0.005
212082,0,0.0011
212083,0,0.0016
212084,0,0.0033
212085,0,0.0029
212086,0,0.007
212087,0,0.0013
212088,0,0.0025
212089,0,0.007
212090,0,0.0044
212091,0,0.0022
212092,0,0.0053
212093,0,0.0062
212094,0,0.011
212095,0,0.0032
212096,0,0.0043
212097,0,0.0036
212098,0,0.0028
212099,0,0.0027
212100,0,0.004
212101,0,0.0035
212102,0,0.0008
212103,0,0.0017
212104,0,0.0059
212105,0,0.0095
212106,0,0.0053
212107,0,0.004
212108,0,0.0016
212109,0,0.0018
212110,0,0.0099
212111,0,0.0021
212112,0,0.0211
212113,0,0.0093
212114,0,0.0047
212115,0,0.0019
212116,0,0.0017
212117,0,0.0008
212118,0,0.0022
212119,0,0.0022
212120,0,0.0027
212121,0,0.0228
212122,0,0.0053
212123,0,0.001
212124,0,0.0016
212125,0,0.0015
212126,0,0.0006
212127,0,0.0021
212128,0,0.0245
212129,0,0.0106
212130,1,0.9982
212131,0,0.0059
212132,0,0.0012
212133,0,0.0025
212134,0,0.0006
212135,0,0.0008
212136,0,0.0037
212137,0,0.0037
212138,1,1.0
212139,0,0.0101
212140,0,0.0004
212141,0,0.0013
212142,0,0.0007
212143,0,0.0057
212144,0,0.0145
212145,0,0.0024
212146,0,0.0038
212147,0,0.0022
212148,0,0.0058
212149,0,0.0111
212150,0,0.0044
212151,0,0.0016
212152,0,0.0003
212153,0,0.005
212154,0,0.0031
212155,0,0.0006
212156,0,0.0004
212157,0,0.0014
212158,0,0.0015
212159,0,0.0086
212160,0,0.0011
212161,0,0.0015
212162,0,0.0044
212163,0,0.0015
212164,0,0.0052
212165,0,0.0013
212166,0,0.0019
212167,0,0.0008
212168,0,0.0006
212169,0,0.0014
212170,0,0.0048
212171,0,0.0039
212172,0,0.0076
212173,0,0.0078
212174,0,0.0039
212175,0,0.0009
212176,0,0.0007
212177,0,0.0012
212178,0,0.0005
212179,0,0.0019
212180,0,0.0019
212181,0,0.0068
212182,0,0.0013
212183,0,0.0006
212184,0,0.0093
212185,0,0.0016
212186,0,0.0022
212187,0,0.0079
212188,0,0.0015
212189,0,0.0136
212190,0,0.002
212191,0,0.001
212192,0,0.0008
212193,0,0.0024
212194,0,0.0022
212195,0,0.0024
212196,0,0.0041
212197,0,0.0017
212198,0,0.0005
212199,0,0.006
212200,0,0.0067
212201,0,0.0037
212202,0,0.0011
212203,0,0.0037
212204,0,0.0035
212205,0,0.0027
212206,0,0.0032
212207,0,0.0001
212208,0,0.0028
212209,0,0.0016
212210,0,0.002
212211,0,0.0033
212212,0,0.002
212213,0,0.0042
212214,0,0.0066
212215,0,0.0006
212216,0,0.0007
212217,0,0.005
212218,0,0.0027
212219,0,0.0008
212220,0,0.0023
212221,0,0.0026
212222,0,0.0009
212223,0,0.0016
212224,0,0.0061
212225,0,0.0006
212226,0,0.0006
212227,0,0.0015
212228,0,0.0018
212229,0,0.0061
212230,0,0.001
212231,0,0.0024
212232,0,0.0035
212233,0,0.0045
212234,0,0.0028
212235,0,0.0031
212236,0,0.0025
212237,0,0.0017
212238,0,0.0006
212239,0,0.0017
212240,0,0.0049
212241,0,0.0006
212242,0,0.0271
212243,0,0.0075
212244,1,0.998
212245,0,0.0028
212246,0,0.0061
212247,0,0.0034
212248,0,0.0036
212249,0,0.0009
212250,0,0.001
212251,0,0.0035
212252,0,0.005
212253,0,0.0026
212254,0,0.0031
212255,0,0.0043
212256,0,0.0014
212257,0,0.0013
212258,0,0.0004
212259,0,0.0026
212260,0,0.0013
212261,0,0.0007
212262,0,0.0016
212263,0,0.0022
212264,0,0.0006
212265,0,0.0019
212266,0,0.0019
212267,0,0.0029
212268,0,0.0021
212269,0,0.002
212270,0,0.0026
212271,0,0.0006
212272,0,0.0052
212273,0,0.0011
212274,0,0.0011
212275,0,0.0011
212276,0,0.0013
212277,0,0.0009
212278,0,0.0009
212279,0,0.0019
212280,0,0.0041
212281,0,0.0024
212282,0,0.0024
212283,0,0.0037
212284,0,0.0009
212285,0,0.0026
212286,0,0.0036
212287,0,0.0016
212288,0,0.0031
212289,0,0.0046
212290,0,0.0017
212291,0,0.0024
212292,0,0.0042
212293,0,0.0005
212294,0,0.0006
212295,0,0.0024
212296,0,0.0016
212297,0,0.0024
212298,0,0.004
212299,0,0.0042
212300,0,0.0017
212301,0,0.0049
212302,0,0.0025
212303,0,0.0461
212304,0,0.0029
212305,1,0.9963
212306,0,0.0016
212307,0,0.0009
212308,0,0.0037
212309,0,0.0143
212310,0,0.0012
212311,0,0.0042
212312,0,0.0031
212313,0,0.0041
212314,0,0.0021
212315,0,0.0014
212316,0,0.0016
212317,0,0.0006
212318,0,0.0051
212319,0,0.0014
212320,0,0.001
212321,0,0.0013
212322,0,0.0008
212323,0,0.003
212324,0,0.0023
212325,0,0.0019
212326,0,0.0007
212327,0,0.0023
212328,0,0.009
212329,0,0.0007
212330,0,0.0039
212331,0,0.0033
212332,0,0.0046
212333,0,0.001
212334,0,0.0009
212335,0,0.0017
212336,0,0.0024
212337,0,0.0027
212338,0,0.0017
212339,0,0.0072
212340,0,0.0037
212341,0,0.003
212342,0,0.0031
212343,0,0.0012
212344,0,0.0006
212345,0,0.0028
212346,0,0.0011
212347,0,0.0018
212348,0,0.0054
212349,0,0.002
212350,0,0.0016
212351,0,0.0011
212352,0,0.0012
212353,0,0.0023
212354,0,0.0017
212355,0,0.0017
212356,0,0.0043
212357,0,0.0051
212358,0,0.0059
212359,0,0.0022
212360,0,0.0041
212361,0,0.0094
212362,0,0.0007
212363,0,0.0009
212364,0,0.0036
212365,0,0.0009
212366,0,0.0007
212367,0,0.0012
212368,0,0.0031
212369,0,0.004
212370,0,0.0079
212371,0,0.0088
212372,0,0.0012
212373,0,0.0029
212374,0,0.0009
212375,0,0.0036
212376,0,0.0095
212377,0,0.006
212378,0,0.0021
212379,0,0.0033
212380,0,0.0021
212381,0,0.0091
212382,0,0.0035
212383,0,0.0069
212384,0,0.003
212385,0,0.0106
212386,0,0.0136
212387,0,0.0023
212388,0,0.0019
212389,0,0.001
212390,0,0.0026
212391,0,0.0035
212392,0,0.0016
212393,0,0.0064
212394,0,0.0012
212395,0,0.0015
212396,0,0.0149
212397,0,0.0026
212398,0,0.0016
212399,0,0.0037
212400,0,0.0051
212401,0,0.0032
212402,0,0.0008
212403,0,0.001
212404,0,0.0011
212405,0,0.001
212406,0,0.0044
212407,0,0.0025
212408,0,0.0009
212409,0,0.0017
212410,0,0.0001
212411,0,0.0008
212412,0,0.086
212413,0,0.0016
212414,0,0.0026
212415,0,0.0011
212416,0,0.004
212417,0,0.0011
212418,0,0.0013
212419,0,0.0021
212420,0,0.0022
212421,0,0.005
212422,0,0.0004
212423,0,0.003
212424,0,0.0021
212425,0,0.0101
212426,0,0.0025
212427,0,0.0057
212428,0,0.0052
212429,0,0.012
212430,0,0.0016
212431,0,0.0027
212432,0,0.0017
212433,0,0.0011
212434,0,0.0015
212435,0,0.0051
212436,0,0.0019
212437,0,0.0039
212438,0,0.0008
212439,0,0.0023
212440,0,0.0025
212441,0,0.0028
212442,0,0.0125
212443,0,0.001
212444,0,0.0007
212445,0,0.0045
212446,0,0.0039
212447,0,0.0027
212448,0,0.0007
212449,0,0.0018
212450,0,0.0092
212451,0,0.0025
212452,0,0.0044
212453,0,0.0028
212454,0,0.0017
212455,0,0.0043
212456,0,0.0009
212457,0,0.0014
212458,0,0.002
212459,0,0.0015
212460,0,0.0013
212461,0,0.0035
212462,0,0.0023
212463,0,0.0059
212464,0,0.0001
212465,0,0.0005
212466,0,0.002
212467,0,0.0008
212468,0,0.0019
212469,0,0.004
212470,0,0.0014
212471,0,0.0079
212472,0,0.004
212473,0,0.0008
212474,0,0.012
212475,0,0.0031
212476,0,0.0065
212477,0,0.0014
212478,0,0.0008
212479,0,0.0015
212480,0,0.007
212481,0,0.0033
212482,0,0.0014
212483,0,0.0028
212484,0,0.0187
212485,0,0.0014
212486,0,0.0015
212487,0,0.0045
212488,0,0.0042
212489,0,0.0032
212490,0,0.0021
212491,0,0.0016
212492,0,0.0008
212493,0,0.0022
212494,0,0.0048
212495,0,0.0005
212496,0,0.0026
212497,0,0.0111
212498,0,0.0071
212499,0,0.0026
212500,0,0.0016
212501,0,0.0021
212502,0,0.0025
212503,0,0.0012
212504,0,0.0011
212505,0,0.0052
212506,0,0.004
212507,0,0.0044
212508,0,0.0076
212509,0,0.002
212510,0,0.001
212511,0,0.0016
212512,0,0.0015
212513,0,0.0007
212514,0,0.0011
212515,0,0.0074
212516,0,0.0006
212517,0,0.0014
212518,0,0.0011
212519,0,0.0035
212520,0,0.0017
212521,0,0.0007
212522,0,0.0019
212523,0,0.0006
212524,0,0.0008
212525,0,0.0062
212526,0,0.001
212527,0,0.0034
212528,0,0.0014
212529,0,0.0089
212530,0,0.0079
212531,0,0.0006
212532,0,0.0019
212533,0,0.0013
212534,0,0.0062
212535,0,0.0017
212536,0,0.0065
212537,0,0.0024
212538,0,0.0009
212539,0,0.0021
212540,0,0.0006
212541,0,0.0012
212542,0,0.0072
212543,0,0.011
212544,0,0.0012
212545,0,0.0012
212546,0,0.0059
212547,0,0.0013
212548,0,0.0026
212549,0,0.0015
212550,0,0.0018
212551,0,0.0011
212552,0,0.0022
212553,0,0.0072
212554,0,0.0072
212555,0,0.0028
212556,0,0.0014
212557,0,0.0018
212558,0,0.0006
212559,0,0.0047
212560,0,0.0011
212561,0,0.0022
212562,0,0.0016
212563,0,0.0037
212564,0,0.0089
212565,0,0.0073
212566,0,0.0017
212567,0,0.0039
212568,0,0.0017
212569,0,0.0009
212570,0,0.0016
212571,0,0.0018
212572,0,0.0023
212573,0,0.0007
212574,0,0.0013
212575,0,0.004
212576,0,0.0009
212577,0,0.0006
212578,1,0.995
212579,0,0.0014
212580,0,0.0022
212581,0,0.001
212582,0,0.0004
212583,0,0.0313
212584,0,0.0013
212585,0,0.001
212586,0,0.0037
212587,0,0.0026
212588,0,0.0059
212589,1,0.9972
212590,0,0.0009
212591,0,0.0019
212592,0,0.0019
212593,0,0.0031
212594,0,0.0047
212595,0,0.0016
212596,0,0.0023
212597,0,0.003
212598,0,0.0111
212599,0,0.0007
212600,0,0.0021
212601,0,0.0006
212602,0,0.0013
212603,0,0.0108
212604,0,0.0023
212605,0,0.0203
212606,0,0.0019
212607,0,0.0046
212608,0,0.0018
212609,0,0.0014
212610,0,0.0037
212611,0,0.0109
212612,0,0.0018
212613,0,0.0031
212614,0,0.0005
212615,0,0.0011
212616,1,0.9993
212617,0,0.003
212618,0,0.001
212619,0,0.0125
212620,0,0.0014
212621,0,0.0244
212622,0,0.0024
212623,0,0.0077
212624,0,0.003
212625,0,0.0009
212626,0,0.0013
212627,0,0.001
212628,0,0.0013
212629,0,0.0521
212630,0,0.0044
212631,0,0.0086
212632,0,0.0024
212633,0,0.0032
212634,0,0.0008
212635,0,0.0017
212636,0,0.0009
212637,0,0.0005
212638,0,0.0015
212639,0,0.0002
212640,0,0.0028
212641,0,0.001
212642,0,0.0011
212643,0,0.0046
212644,0,0.003
212645,0,0.0028
212646,0,0.0033
212647,0,0.0015
212648,0,0.0023
212649,0,0.0028
212650,0,0.0014
212651,0,0.0014
212652,0,0.0029
212653,0,0.0013
212654,0,0.002
212655,0,0.0048
212656,0,0.0106
212657,0,0.0078
212658,0,0.0071
212659,0,0.0051
212660,0,0.0019
212661,0,0.0009
212662,0,0.0024
212663,0,0.0006
212664,0,0.0016
212665,0,0.0036
212666,0,0.0023
212667,0,0.0036
212668,0,0.001
212669,0,0.0008
212670,0,0.0056
212671,0,0.0026
212672,0,0.0041
212673,0,0.003
212674,0,0.0013
212675,0,0.0071
212676,0,0.0039
212677,0,0.0005
212678,0,0.0072
212679,0,0.0039
212680,0,0.001
212681,0,0.0036
212682,0,0.0014
212683,0,0.0058
212684,0,0.0006
212685,0,0.003
212686,0,0.0019
212687,0,0.0126
212688,0,0.0019
212689,0,0.0023
212690,0,0.0059
212691,0,0.0054
212692,0,0.0008
212693,0,0.0073
212694,0,0.0037
212695,0,0.0029
212696,0,0.0047
212697,0,0.0016
212698,0,0.0014
212699,0,0.0021
212700,0,0.0081
212701,0,0.0031
212702,0,0.0082
212703,0,0.0005
212704,0,0.0046
212705,0,0.0034
212706,0,0.0017
212707,0,0.0009
212708,0,0.0012
212709,0,0.0146
212710,0,0.0021
212711,0,0.0036
212712,0,0.0038
212713,0,0.0016
212714,0,0.0013
212715,0,0.0029
212716,0,0.0123
212717,0,0.0022
212718,0,0.0011
212719,1,0.9956
212720,0,0.001
212721,0,0.0017
212722,0,0.0012
212723,0,0.0015
212724,0,0.0032
212725,0,0.0018
212726,0,0.0022
212727,0,0.0042
212728,0,0.005
212729,0,0.008
212730,0,0.0015
212731,0,0.0008
212732,0,0.0013
212733,0,0.0006
212734,0,0.0005
212735,0,0.0028
212736,0,0.0009
212737,0,0.013
212738,0,0.004
212739,1,1.0
212740,0,0.0033
212741,0,0.0038
212742,0,0.0025
212743,0,0.0004
212744,0,0.0211
212745,0,0.0111
212746,0,0.0025
212747,0,0.0043
212748,0,0.0026
212749,0,0.0033
212750,0,0.0039
212751,0,0.0033
212752,0,0.0047
212753,0,0.0012
212754,0,0.0009
212755,0,0.0039
212756,0,0.006
212757,0,0.0013
212758,0,0.0331
212759,0,0.0133
212760,0,0.0045
212761,0,0.0011
212762,0,0.0022
212763,0,0.0067
212764,0,0.0019
212765,0,0.0017
212766,0,0.0027
212767,0,0.0026
212768,0,0.0012
212769,0,0.0029
212770,0,0.0192
212771,0,0.0048
212772,0,0.0013
212773,0,0.0051
212774,0,0.0021
212775,0,0.001
212776,0,0.0024
212777,0,0.001
212778,0,0.0234
212779,0,0.0027
212780,0,0.0011
212781,0,0.0042
212782,0,0.0035
212783,0,0.0067
212784,0,0.0028
212785,0,0.0024
212786,0,0.0027
212787,0,0.0032
212788,0,0.0008
212789,0,0.0054
212790,0,0.0017
212791,0,0.0019
212792,0,0.0029
212793,0,0.0026
212794,0,0.0014
212795,0,0.0009
212796,0,0.0122
212797,0,0.0031
212798,0,0.0049
212799,0,0.0202
212800,0,0.0007
212801,0,0.0018
212802,0,0.0009
212803,0,0.0007
212804,0,0.0062
212805,0,0.0009
212806,0,0.0025
212807,0,0.0051
212808,0,0.003
212809,0,0.003
212810,0,0.0055
212811,0,0.0019
212812,0,0.0031
212813,0,0.0032
212814,0,0.0017
212815,0,0.0014
212816,0,0.0019
212817,0,0.0058
212818,0,0.0078
212819,0,0.0037
212820,0,0.001
212821,0,0.0022
212822,0,0.003
212823,0,0.0108
212824,0,0.0022
212825,0,0.0356
212826,0,0.0018
212827,0,0.0088
212828,0,0.003
212829,0,0.0008
212830,0,0.0043
212831,0,0.0047
212832,0,0.0026
212833,0,0.0027
212834,0,0.0027
212835,0,0.0013
212836,0,0.0037
212837,0,0.0024
212838,0,0.0029
212839,0,0.0037
212840,0,0.0042
212841,0,0.0033
212842,0,0.0018
212843,0,0.0014
212844,0,0.0034
212845,0,0.0003
212846,0,0.0025
212847,0,0.002
212848,0,0.0009
212849,0,0.0015
212850,0,0.0047
212851,0,0.0015
212852,0,0.0022
212853,0,0.0065
212854,0,0.0019
212855,0,0.0078
212856,0,0.0103
